repeat,random_state,noise_percent,method,theta,theta_over_pi,theta_abs_error,normalized_error,objective_error,mutual_information,si_score
58,100,10,MI-DL,0.7890958281710515,0.25117700325323145,0.0011770032532314456,0.0047080130129257824,0.018524292839385233,1.6424057140756627,
58,100,10,SI-DL,0.7851940242441398,0.2499350204893447,6.497951065528862e-05,0.0002599180426211545,0.014648427233968864,,0.9853515727660311
58,100,15,MI-DL,0.7773450230282789,0.2474366058056676,0.002563394194332408,0.010253576777329632,0.029967029581159384,1.4802831774473209,
58,100,15,SI-DL,0.7851554804546919,0.24992275162011246,7.724837988754008e-05,0.0003089935195501603,0.02628504655567665,,0.9737149534443234
58,100,20,MI-DL,0.782958040350842,0.24922328471076033,0.0007767152892396711,0.0031068611569586846,0.04570640397250301,1.3253985066997815,
58,100,20,SI-DL,0.7852764060594393,0.2499612434355963,3.875656440369135e-05,0.0001550262576147654,0.04202943886086741,,0.9579705611391326
58,100,25,MI-DL,0.7879497093239861,0.25081218229346897,0.000812182293468966,0.003248729173875864,0.0627930712393476,1.1967348006027159,
58,100,25,SI-DL,0.7856442621033056,0.2500783356510514,7.833565105141993e-05,0.0003133426042056797,0.06141470949951555,,0.9385852905004844
58,100,30,MI-DL,0.7860600905445205,0.2502106979548465,0.0002106979548465171,0.0008427918193860684,0.08983215831787969,1.0905556732911394,
58,100,30,SI-DL,0.7864518453489083,0.2503353973820432,0.0003353973820431899,0.0013415895281727597,0.08392268915155443,,0.9160773108484456
59,101,0,MI-DL,0.7843504981202373,0.24966651778485224,0.0003334822151477568,0.0013339288605910271,0.005933477307994449,2.0005542749427017,
59,101,0,SI-DL,0.7848960375611239,0.24984016838218964,0.0001598316178103576,0.0006393264712414304,0.006659450360643082,,0.9933405496393569
59,101,5,MI-DL,0.7812384239763931,0.2486759138183297,0.001324086181670292,0.005296344726681168,0.012002036307696707,1.8592576037918116,
59,101,5,SI-DL,0.7819038664072779,0.24888773072276651,0.0011122692772334852,0.004449077108933941,0.008986372873668325,,0.9910136271263317
59,101,10,MI-DL,0.777427436476583,0.24746283882101727,0.0025371611789827275,0.01014864471593091,0.02031120757696694,1.6498617075458775,
59,101,10,SI-DL,0.7785568467753057,0.24782234128465852,0.0021776587153414795,0.008710634861365918,0.016286187079270875,,0.9837138129207291
59,101,15,MI-DL,0.7646857276995077,0.24340702695039945,0.006592973049600548,0.02637189219840219,0.033111466681231876,1.482503434926672,
59,101,15,SI-DL,0.7745603618779958,0.24655022063186058,0.0034497793681394218,0.013799117472557687,0.028351326609651006,,0.971648673390349
59,101,20,MI-DL,0.7806284986592988,0.24848176856006482,0.0015182314399351804,0.006072925759740722,0.047315598725573324,1.3208266302746559,
59,101,20,SI-DL,0.7697770120021977,0.24502763307731804,0.0049723669226819645,0.019889467690727858,0.04482429407007782,,0.9551757059299222
59,101,25,MI-DL,0.7640611198213983,0.24320820808780896,0.006791791912191036,0.027167167648764146,0.06765603701667311,1.1815379487313766,
59,101,25,SI-DL,0.7646262552882873,0.2433880962939528,0.006611903706047195,0.02644761482418878,0.06523565976388934,,0.9347643402361107
59,101,30,MI-DL,0.7447707774684443,0.2370679014089938,0.012932098591006191,0.051728394364024766,0.09403927652552768,1.0674328909250619,
59,101,30,SI-DL,0.7599360128613407,0.24189514576085705,0.00810485423914295,0.0324194169565718,0.08906616660230793,,0.9109338333976921
60,102,0,MI-DL,0.7852202313777301,0.24994336247905505,5.663752094495211e-05,0.00022655008377980845,0.00602385532875385,2.0213816445316324,
60,102,0,SI-DL,0.7837233192596006,0.24946688055310612,0.0005331194468938816,0.0021324777875755263,0.00704736386674043,,0.9929526361332596
60,102,5,MI-DL,0.7830573301695506,0.24925488964165265,0.0007451103583473451,0.0029804414333893803,0.01134725249771798,1.8505863209907307,
60,102,5,SI-DL,0.7851019999807348,0.24990572825653415,9.427174346585132e-05,0.0003770869738634053,0.009115556585416296,,0.9908844434145837
60,102,10,MI-DL,0.783066002900775,0.2492576502577416,0.0007423497422583969,0.0029693989690335876,0.020613853853133548,1.6362093456850735,
60,102,10,SI-DL,0.7865593256978287,0.250369609439675,0.0003696094396750116,0.0014784377587000463,0.016412618927420297,,0.9835873810725797
60,102,15,MI-DL,0.7810412916670973,0.24861316465539463,0.001386835344605375,0.0055473413784215,0.03402029162170418,1.4436304846172865,
60,102,15,SI-DL,0.7880963742331701,0.2508588671840185,0.000858867184018508,0.003435468736074032,0.028717137586735997,,0.971282862413264
60,102,20,MI-DL,0.7793060336077589,0.24806081486002707,0.001939185139972932,0.007756740559891728,0.051009174862750806,1.282434938129831,
60,102,20,SI-DL,0.7897029813412132,0.25137026610972174,0.0013702661097217406,0.005481064438886962,0.04565766195468912,,0.9543423380453109
60,102,25,MI-DL,0.7833532509084872,0.24934908413838297,0.0006509158616170296,0.0026036634464681185,0.06641541786934768,1.1393171286546693,
60,102,25,SI-DL,0.7913639217288911,0.25189895985548155,0.0018989598554815523,0.007595839421926209,0.0667403216685899,,0.9332596783314101
60,102,30,MI-DL,0.7918822287608698,0.25206394210783895,0.0020639421078389453,0.008255768431355781,0.09479710038973178,1.0283323955547745,
60,102,30,SI-DL,0.7930632305203282,0.252439866643475,0.0024398666434750083,0.009759466573900033,0.09138343854739772,,0.9086165614526023
61,103,0,MI-DL,0.7837071340509524,0.24946172864118343,0.0005382713588165666,0.0021530854352662665,0.004138812611683686,2.0706755487699455,
61,103,0,SI-DL,0.784922676224107,0.2498486477319719,0.0001513522680280932,0.0006054090721123728,0.005195542912135642,,0.9948044570878644
61,103,5,MI-DL,0.7870364433713981,0.25052148071204516,0.0005214807120451637,0.0020859228481806547,0.009376950233192818,1.831563768160442,
61,103,5,SI-DL,0.7843140426630322,0.24965491365241851,0.0003450863475814858,0.0013803453903259433,0.0069958272525325604,,0.9930041727474674
61,103,10,MI-DL,0.7916329960238441,0.251984608863683,0.001984608863683013,0.007938435454732051,0.018003262598184227,1.611585532436373,
61,103,10,SI-DL,0.7838020882309681,0.24949195349541692,0.0005080465045830818,0.002032186018332327,0.013272473730593481,,0.9867275262694065
61,103,15,MI-DL,0.780695798003357,0.2485031906066122,0.0014968093933878102,0.005987237573551241,0.03058787278540631,1.4359906095348443,
61,103,15,SI-DL,0.7833767394764144,0.24935656078176652,0.0006434392182334825,0.00257375687293393,0.023877671621190477,,0.9761223283788095
61,103,20,MI-DL,0.8019441185897146,0.2552667411140524,0.005266741114052398,0.02106696445620959,0.04874364748285129,1.2951920713137515,
61,103,20,SI-DL,0.7830300903744074,0.24924621894556095,0.0007537810544390455,0.003015124217756182,0.03854901427587587,,0.9614509857241241
61,103,25,MI-DL,0.7951927819650175,0.2531177239214566,0.0031177239214565944,0.012470895685826378,0.06140631711708907,1.1928927459643006,
61,103,25,SI-DL,0.7827520078295086,0.2491577025223445,0.0008422974776554903,0.0033691899106219614,0.05692639882652706,,0.9430736011734729
61,103,30,MI-DL,0.8003557216927463,0.2547611386785637,0.004761138678563703,0.019044554714254813,0.07826537940799014,1.0788274500224855,
61,103,30,SI-DL,0.7825395083901582,0.24909006184999077,0.0009099381500092263,0.003639752600036905,0.07857423408979225,,0.9214257659102078
62,104,0,MI-DL,0.7839512906820671,0.2495394461106446,0.0004605538893553973,0.0018422155574215893,0.005048650709985148,2.006704394124622,
62,104,0,SI-DL,0.785209183270644,0.24993984575734596,6.0154242654042456e-05,0.00024061697061616982,0.005470697221603094,,0.9945293027783969
62,104,5,MI-DL,0.7875033369574194,0.2506700975562715,0.0006700975562715095,0.002680390225086038,0.01107263878609627,1.792434811505717,
62,104,5,SI-DL,0.7855155362486764,0.2500373609389155,3.7360938915487196e-05,0.00014944375566194879,0.0076868873628133105,,0.9923131126371867
62,104,10,MI-DL,0.788572714002416,0.251010490841752,0.0010104908417519765,0.004041963367007906,0.019036252226653894,1.5779136071395552,
62,104,10,SI-DL,0.7857151235918153,0.25010089156339377,0.00010089156339376792,0.0004035662535750717,0.014977917068464963,,0.985022082931535
62,104,15,MI-DL,0.7916189356130419,0.2519801332959209,0.001980133295920894,0.007920533183683576,0.030944377210750867,1.4265305674667346,
62,104,15,SI-DL,0.7858256254099928,0.25013606538456096,0.00013606538456095718,0.0005442615382438287,0.027206760985340472,,0.9727932390146595
62,104,20,MI-DL,0.7887239217894092,0.25105862177521987,0.0010586217752198701,0.0042344871008794804,0.045590479790657314,1.2873577953833983,
62,104,20,SI-DL,0.7858550005244815,0.2501454157739105,0.00014541577391047333,0.0005816630956418933,0.044089473021766135,,0.9559105269782339
62,104,25,MI-DL,0.7979265194920018,0.2539878996025273,0.003987899602527323,0.01595159841010929,0.06555196198819234,1.1648340305827833,
62,104,25,SI-DL,0.7858048602192467,0.25012945561905797,0.0001294556190579721,0.0005178224762318884,0.06521414653981228,,0.9347858534601877
62,104,30,MI-DL,0.7869106065782808,0.25048142561675024,0.00048142561675024176,0.001925702467000967,0.09228434495576983,1.050374472354421,
62,104,30,SI-DL,0.7856722883413235,0.25008725667968507,8.725667968506601e-05,0.00034902671874026403,0.09006810626885087,,0.9099318937311491
63,105,0,MI-DL,0.7867182704605347,0.25042020312900143,0.00042020312900142853,0.0016808125160057141,0.007144403736411503,1.9405330574660713,
63,105,0,SI-DL,0.7848152320434632,0.24981444718706003,0.00018555281293997083,0.0007422112517598833,0.007510685836222164,,0.9924893141637778
63,105,5,MI-DL,0.7825765940426119,0.24910186657980238,0.0008981334201976221,0.0035925336807904884,0.014072364609039866,1.7756530627620046,
63,105,5,SI-DL,0.7861984676479741,0.2502547447548973,0.00025474475489728476,0.001018979019589139,0.009632643541034769,,0.9903673564589652
63,105,10,MI-DL,0.7873934524999626,0.2506351202471251,0.0006351202471250872,0.0025404809885003488,0.02128726558052806,1.6037910395433803,
63,105,10,SI-DL,0.7878547500735722,0.2507819558252776,0.0007819558252776249,0.0031278233011104994,0.01583280778264562,,0.9841671922173544
63,105,15,MI-DL,0.783722344345211,0.24946657022821775,0.0005334297717822511,0.0021337190871290046,0.02972486821091944,1.4873394412932113,
63,105,15,SI-DL,0.7897026425610809,0.2513701582726564,0.0013701582726564077,0.005480633090625631,0.0259221733792403,,0.9740778266207597
63,105,20,MI-DL,0.7861508763231403,0.2502395959657061,0.00023959596570610753,0.0009583838628244301,0.043659828484609996,1.334327526197983,
63,105,20,SI-DL,0.7916570391973649,0.25199226204350994,0.0019922620435099403,0.007969048174039761,0.03962546923915211,,0.9603745307608479
63,105,25,MI-DL,0.7909943834515026,0.2517813321684655,0.0017813321684654881,0.007125328673861953,0.06356215315886714,1.197028618460351,
63,105,25,SI-DL,0.7936483057423354,0.2526261018708011,0.0026261018708010897,0.010504407483204359,0.05659807578793441,,0.9434019242120656
63,105,30,MI-DL,0.7757501223884565,0.2469289331645313,0.0030710668354687054,0.012284267341874822,0.0866454401672818,1.1016987835865812,
63,105,30,SI-DL,0.7956248382323228,0.25325525170272756,0.0032552517027275574,0.01302100681091023,0.07644505394872747,,0.9235549460512725
64,106,0,MI-DL,0.7862254943093759,0.250263347608412,0.0002633476084120123,0.0010533904336480493,0.00351760562680278,2.039093967814808,
64,106,0,SI-DL,0.786265326374469,0.25027602654851827,0.00027602654851827113,0.0011041061940730845,0.005013393151212409,,0.9949866068487876
64,106,5,MI-DL,0.7903242005907869,0.25156800633834875,0.0015680063383487486,0.006272025353394994,0.011004516670401922,1.764501288622836,
64,106,5,SI-DL,0.7853313708562495,0.2499787392738131,2.1260726186911327e-05,8.504290474764531e-05,0.008254054146325629,,0.9917459458536744
64,106,10,MI-DL,0.7831981033629609,0.2492996991408248,0.0007003008591751902,0.002801203436700761,0.021256115076435676,1.5377037947042762,
64,106,10,SI-DL,0.7847385410804915,0.24979003569536518,0.0002099643046348243,0.0008398572185392972,0.017242051387419965,,0.98275794861258
64,106,15,MI-DL,0.7824060250809897,0.2490475727930419,0.0009524272069580952,0.003809708827832381,0.03455056172715283,1.3530502114763534,
64,106,15,SI-DL,0.78449161763665,0.2497114375220599,0.0002885624779400964,0.0011542499117603855,0.03159308395671234,,0.9684069160432877
64,106,20,MI-DL,0.7819376378098063,0.24889848049406157,0.0011015195059384253,0.004406078023753701,0.0567562619595423,1.2030618248542204,
64,106,20,SI-DL,0.7846232920145113,0.24975335077829025,0.00024664922170974934,0.0009865968868389974,0.05076592606490049,,0.9492340739350995
64,106,25,MI-DL,0.7911651118377709,0.2518356767016669,0.0018356767016668996,0.007342706806667598,0.07428831662245981,1.0904404140389383,
64,106,25,SI-DL,0.7852015771544276,0.2499374246553588,6.257534464121361e-05,0.00025030137856485446,0.07410572562281592,,0.9258942743771841
64,106,30,MI-DL,0.790952076186976,0.2517678653479093,0.001767865347909292,0.007071461391637168,0.09632289350090743,0.9860033430900073,
64,106,30,SI-DL,0.7863510235557785,0.2503033048085471,0.0003033048085471224,0.0012132192341884895,0.10089024203970398,,0.899109757960296
65,107,0,MI-DL,0.7856378465877415,0.2500762935290224,7.629352902238651e-05,0.00030517411608954603,0.004545900466464338,2.0344139169285187,
65,107,0,SI-DL,0.7846051701272728,0.24974758240242595,0.0002524175975740506,0.0010096703902962023,0.005936973684745661,,0.9940630263152543
65,107,5,MI-DL,0.7834399400494672,0.24937667814898168,0.0006233218510183214,0.0024932874040732855,0.010804595239228392,1.8027251537077813,
65,107,5,SI-DL,0.7821862573358022,0.2489776185470844,0.0010223814529156106,0.004089525811662442,0.008372674347253306,,0.9916273256527467
65,107,10,MI-DL,0.7891905515794659,0.2512071546505828,0.001207154650582798,0.004828618602331192,0.01777879120972327,1.6363740973752723,
65,107,10,SI-DL,0.7793211023441468,0.24806561138779165,0.0019343886122083487,0.007737554448833395,0.015224546318789778,,0.9847754536812102
65,107,15,MI-DL,0.7858679402586131,0.25014953461920914,0.00014953461920913513,0.0005981384768365405,0.029525596483054792,1.4817022956838857,
65,107,15,SI-DL,0.7763350657270653,0.24711512641206784,0.0028848735879321574,0.01153949435172863,0.02623152047190369,,0.9737684795280963
65,107,20,MI-DL,0.7795844398969808,0.24814943433426218,0.0018505656657378244,0.007402262662951298,0.03922891392948515,1.3269801688258411,
65,107,20,SI-DL,0.7736021300957939,0.2462452059823302,0.003754794017669788,0.015019176070679152,0.04104557847763235,,0.9589544215223677
65,107,25,MI-DL,0.7870861676713432,0.25053730844830124,0.0005373084483012436,0.0021492337932049743,0.06135877461473544,1.203070821258863,
65,107,25,SI-DL,0.7712449825067049,0.24549490260152887,0.004505097398471131,0.018020389593884523,0.05925437106083564,,0.9407456289391644
65,107,30,MI-DL,0.777667265207981,0.2475391786772122,0.0024608213227877984,0.009843285291151194,0.07876565104658219,1.095584966271975,
65,107,30,SI-DL,0.7692214332816234,0.24485078687800588,0.005149213121994123,0.02059685248797649,0.08040063869508673,,0.9195993613049133
66,108,0,MI-DL,0.7696576650973078,0.24498964377760615,0.005010356222393847,0.020041424889575388,0.003514886372950298,2.041067971968399,
66,108,0,SI-DL,0.7846523884987658,0.24976261247688167,0.000237387523118332,0.000949550092473328,0.004401717270400285,,0.9955982827295997
66,108,5,MI-DL,0.7821282962140088,0.24895916894900327,0.0010408310509967267,0.004163324203986907,0.009345252927095643,1.8749570936058157,
66,108,5,SI-DL,0.7875862440852563,0.25069648771469716,0.0006964877146971582,0.002785950858788633,0.006173350268497413,,0.9938266497315026
66,108,10,MI-DL,0.7871606897673716,0.25056102956820625,0.0005610295682062505,0.002244118272825002,0.016736380375663402,1.6847163390925068,
66,108,10,SI-DL,0.7909327430036633,0.25176171140452946,0.0017617114045294646,0.0070468456181178585,0.012003587270533633,,0.9879964127294664
66,108,15,MI-DL,0.7854280404033143,0.2500095101463367,9.510146336710879e-06,3.8040585346843514e-05,0.02614499768080642,1.5202356616718742,
66,108,15,SI-DL,0.7945194380018565,0.2529033918811803,0.002903391881180273,0.011613567524721091,0.02162247582884902,,0.978377524171151
66,108,20,MI-DL,0.7974303772116771,0.2538299726097462,0.003829972609746213,0.015319890438984851,0.04070764764313484,1.3878501978394553,
66,108,20,SI-DL,0.7981748211392887,0.2540669364716145,0.004066936471614491,0.016267745886457963,0.0346874296269023,,0.9653125703730977
66,108,25,MI-DL,0.7907809893466118,0.2517134067152254,0.0017134067152254073,0.006853626860901629,0.05320100902774864,1.2678135449972832,
66,108,25,SI-DL,0.8018228871871367,0.2552281519600959,0.005228151960095906,0.020912607840383624,0.050803979651572906,,0.9491960203484271
66,108,30,MI-DL,0.7834826364317102,0.24939026882955395,0.0006097311704460484,0.0024389246817841936,0.08018086285524695,1.1437407199746277,
66,108,30,SI-DL,0.8054792242364248,0.2563920001901044,0.0063920001901043855,0.025568000760417542,0.06954466995711173,,0.9304553300428883
67,109,0,MI-DL,0.7843826111471575,0.24967673967879625,0.0003232603212037499,0.0012930412848149997,0.00516785979925572,2.0207454069221686,
67,109,0,SI-DL,0.7849362890126348,0.2498529808171388,0.00014701918286119664,0.0005880767314447866,0.005889723019726789,,0.9941102769802732
67,109,5,MI-DL,0.7795068608637501,0.24812474016102426,0.0018752598389757402,0.007501039355902961,0.010957352479592859,1.7905091123665455,
67,109,5,SI-DL,0.7841327419333592,0.2495972038377913,0.00040279616220870174,0.001611184648834807,0.008512214896238546,,0.9914877851037615
67,109,10,MI-DL,0.7817245205708896,0.2488306431699982,0.0011693568300017998,0.004677427320007199,0.018149402184506672,1.6114105315364187,
67,109,10,SI-DL,0.7833276168119732,0.24934092455203918,0.0006590754479608163,0.002636301791843265,0.0158836067133844,,0.9841163932866156
67,109,15,MI-DL,0.7801792563443091,0.24833877028991147,0.0016612297100885298,0.006644918840354119,0.03099503225163724,1.4237833241718567,
67,109,15,SI-DL,0.7824897726241031,0.24907423046395852,0.0009257695360414819,0.0037030781441659277,0.02776848247735031,,0.9722315175226497
67,109,20,MI-DL,0.783718224154444,0.24946525873076364,0.0005347412692363607,0.0021389650769454427,0.043015499460467274,1.2811553758309069,
67,109,20,SI-DL,0.7815884228743981,0.24878732192771813,0.0012126780722818697,0.004850712289127479,0.04381919547767532,,0.9561808045223247
67,109,25,MI-DL,0.7760229194037984,0.24701576715143606,0.0029842328485639447,0.011936931394255779,0.06212396327178966,1.1461319694632897,
67,109,25,SI-DL,0.7805932488583466,0.2484705481999357,0.0015294518000643076,0.00611780720025723,0.06359874623281903,,0.936401253767181
67,109,30,MI-DL,0.7745701125793263,0.2465533243764913,0.0034466756235086993,0.013786702494034797,0.08143387072711335,1.0412648328957292,
67,109,30,SI-DL,0.7794600375269568,0.24810983583001883,0.0018901641699811678,0.007560656679924671,0.08660729881549378,,0.9133927011845062
68,110,0,MI-DL,0.7820673451378743,0.24893976761889614,0.001060232381103865,0.00424092952441546,0.003971254100999732,2.026973660612219,
68,110,0,SI-DL,0.7857954466196395,0.2501264591772384,0.00012645917723841382,0.0005058367089536553,0.004568011929919513,,0.9954319880700805
68,110,5,MI-DL,0.7866372590785091,0.2503944164052093,0.0003944164052093191,0.0015776656208372764,0.008406749357346845,1.8373579104891222,
68,110,5,SI-DL,0.7853688323734382,0.2499906636450857,9.336354914291078e-06,3.7345419657164314e-05,0.0065021813070633705,,0.9934978186929366
68,110,10,MI-DL,0.7844723386485952,0.24970530082956643,0.00029469917043356553,0.0011787966817342621,0.018773050114056854,1.6389353825524404,
68,110,10,SI-DL,0.7846047131923412,0.24974743695551985,0.000252563044480153,0.001010252177920612,0.013171199083744867,,0.9868288009162551
68,110,15,MI-DL,0.7941651024894819,0.25279060338456544,0.0027906033845654377,0.01116241353826175,0.032786488394943004,1.4520338265222366,
68,110,15,SI-DL,0.7835529040641697,0.24941263571164451,0.0005873642883554853,0.002349457153421941,0.02424914690914015,,0.9757508530908598
68,110,20,MI-DL,0.7877266673382737,0.25074118582438265,0.0007411858243826508,0.002964743297530603,0.04400381649764946,1.2980044266826054,
68,110,20,SI-DL,0.782289756917931,0.2490105634872919,0.0009894365127081084,0.003957746050832434,0.039305502026970585,,0.9606944979730294
68,110,25,MI-DL,0.7850144233368471,0.2498778517449859,0.00012214825501410953,0.0004885930200564381,0.06500158773354289,1.1842863327090143,
68,110,25,SI-DL,0.7809108658126862,0.24857164881652158,0.0014283511834784213,0.005713404733913685,0.057836319111699175,,0.9421636808883008
68,110,30,MI-DL,0.7840680363196181,0.2495766074012459,0.0004233925987540965,0.001693570395016386,0.08717060516050558,1.0833081073845738,
68,110,30,SI-DL,0.7795060550207131,0.24812448365321887,0.0018755163467811253,0.007502065387124501,0.07929633760810528,,0.9207036623918947
69,111,0,MI-DL,0.7865215395372634,0.25035758173120615,0.0003575817312061469,0.0014303269248245876,0.00638305050855885,1.9810822079892718,
69,111,0,SI-DL,0.7850325238498753,0.24988361331722775,0.0001163866827722515,0.000465546731089006,0.006793871583836375,,0.9932061284161636
69,111,5,MI-DL,0.7908468748082587,0.2517343787090234,0.0017343787090233764,0.006937514836093506,0.011986223727059996,1.8254823089322647,
69,111,5,SI-DL,0.7846656052563599,0.24976681950148713,0.00023318049851286937,0.0009327219940514775,0.009938142969908803,,0.9900618570300912
69,111,10,MI-DL,0.7907532776491542,0.2517045858079617,0.0017045858079616782,0.006818343231846713,0.01941734603306332,1.5900472777905827,
69,111,10,SI-DL,0.784291913832143,0.2496478698267768,0.00035213017322319184,0.0014085206928927674,0.018064635392958106,,0.9819353646070419
69,111,15,MI-DL,0.7895799684359807,0.25133110988585805,0.0013311098858580506,0.005324439543432202,0.03304662491131207,1.4102310356484837,
69,111,15,SI-DL,0.7839121353196472,0.24952698257168923,0.000473017428310768,0.001892069713243072,0.0309485622390806,,0.9690514377609194
69,111,20,MI-DL,0.7852464614511838,0.2499517117707507,4.828822924929366e-05,0.00019315291699717463,0.05451909713828018,1.2455457043852212,
69,111,20,SI-DL,0.7835313425516208,0.24940577246903914,0.0005942275309608613,0.0023769101238434454,0.04823507648377667,,0.9517649235162233
69,111,25,MI-DL,0.8115694187122421,0.25833056930053894,0.008330569300538937,0.03332227720215575,0.07147087327575084,1.1201062204311896,
69,111,25,SI-DL,0.783157124071816,0.2492866550273246,0.0007133449726753893,0.0028533798907015573,0.06946358980684753,,0.9305364101931525
69,111,30,MI-DL,0.8221922877128208,0.2617119335230585,0.011711933523058493,0.04684773409223397,0.10129150752349443,1.01211273042997,
69,111,30,SI-DL,0.7827902515329355,0.24916987587122957,0.0008301241287704264,0.0033204965150817056,0.09409747105169797,,0.905902528948302
