U,y,t,nu,u,u_over_U,MI-DL_log_pi1,MI-DL_pi1,SI-DL_log_pi1,SI-DL_pi1,Known Rayleigh_log_pi1,Known Rayleigh_pi1
0.8869780242779817,0.1061578947368421,0.36642857142857144,0.007702859403170355,0.13985881123718938,0.15768013119720448,-0.6920111239938576,0.5005683510613941,0.6938662787278156,2.0014387135618867,0.6922299490195014,1.9981663779756436
0.8869780242779817,0.1061578947368421,0.7228571428571429,0.007702859403170355,0.27889245582692274,0.3144299500023655,-0.3522660787390804,0.7030930189814335,0.35446918709733427,1.4254238200751068,0.352525946681181,1.4226565684861578
0.8869780242779817,0.1061578947368421,1.0792857142857144,0.007702859403170355,0.36397462283697574,0.4103535971291494,-0.15182030766544588,0.8591426482195554,0.1542287047644593,1.16675769931143,0.1521043904685162,1.1642817700079846
0.8869780242779817,0.1061578947368421,1.4357142857142857,0.007702859403170355,0.42162508163911827,0.4753500877119585,-0.00912154954494862,0.9909199255864815,0.01167609314635846,1.0117445248007126,0.00942287107832529,1.0094674061006859
0.8869780242779817,0.1061578947368421,1.792142857142857,0.007702859403170355,0.4637968498672457,0.5228955364985348,0.10176661896220637,1.1071250595794866,-0.09909850802357596,0.9056534894939554,-0.10145190157832484,0.90352463640606
0.8869780242779817,0.1061578947368421,2.1485714285714286,0.007702859403170355,0.4963181113727804,0.5595607757889983,0.19247314612021646,1.21224394981705,-0.18971213709429133,0.8271972190688556,-0.19214747092997886,0.8251851686940797
0.8869780242779817,0.1061578947368421,2.505,0.007702859403170355,0.522366174563877,0.5889279782203103,0.26922520069106687,1.3089498842755423,-0.2663855852044061,0.7661436568815873,-0.2688902534652029,0.7642271223245493
0.8869780242779817,0.1061578947368421,2.861428571428571,0.007702859403170355,0.5438301956569971,0.6131270231860435,0.3357493701893403,1.3989883526823736,-0.3328416232429176,0.7168837228845413,-0.3354063865079957,0.7150474416666502
0.8869780242779817,0.1061578947368421,3.2178571428571425,0.007702859403170355,0.5619103749928046,0.6335110449328338,0.3944537888877892,1.4835736251712053,-0.39148591916537984,0.6760515697980285,-0.394103713416333,0.6742841203041636
0.8869780242779817,0.1061578947368421,3.574285714285714,0.007702859403170355,0.57740964188233,0.6509852849537657,0.44698498569371553,1.5635908228786592,-0.443963315568409,0.6414889530532987,-0.4466285641885146,0.6397815019080119
0.8869780242779817,0.1061578947368421,3.9307142857142856,0.007702859403170355,0.5908877712751245,0.6661808467646301,0.49451863073445906,1.6397087436592428,-0.49144827850385314,0.6117397827319527,-0.49415646692499315,0.6100853174486621
0.8869780242779817,0.1061578947368421,4.287142857142857,0.007702859403170355,0.6027483670613836,0.6795527629357369,0.537923548737933,1.712447354421299,-0.5348087428832276,0.5857813142769739,-0.5375561413952701,0.5841741483393337
0.8869780242779817,0.1061578947368421,4.643571428571429,0.007702859403170355,0.6132906724869128,0.6914384073789698,0.577860005365566,1.7822204048259498,-0.5747042981496213,0.562871286281644,-0.577487773497348,0.5613067263994164
0.8869780242779817,0.1061578947368421,5.0,0.007702859403170355,0.6227418408324596,0.7020938780748084,0.6148415418383406,1.849363529594137,-0.6116479595751294,0.5424561862102295,-0.614464842413839,0.5409303008176999
0.8869780242779817,0.15873684210526315,0.01,0.007702859403170355,0.0,0.0,-2.8951581219138465,0.05529028179828117,2.895168940069869,18.086556727327565,2.8951593979708914,18.08638414443651
